,userId,movieId,rating
35442,278,2,3.5
35443,278,6,4.0
35444,278,10,2.5
35445,278,11,3.5
35446,278,17,4.5
35447,278,18,3.0
35448,278,21,3.0
35449,278,25,3.0
35450,278,32,4.0
35451,278,36,4.5
35452,278,45,4.0
35453,278,47,4.0
35454,278,50,4.5
35455,278,69,3.5
35456,278,81,3.0
35457,278,95,3.0
35458,278,104,3.0
35459,278,105,3.5
35460,278,110,4.0
35461,278,111,4.0
35462,278,150,3.0
35463,278,151,4.5
35464,278,160,3.0
35465,278,168,3.0
35466,278,172,2.5
35467,278,173,0.5
35468,278,191,2.5
35469,278,196,3.0
35470,278,198,4.0
35471,278,204,0.5
35472,278,208,3.5
35473,278,231,1.5
35474,278,235,3.5
35475,278,247,4.0
35476,278,253,4.0
35477,278,260,4.0
35478,278,261,4.0
35479,278,266,4.0
35480,278,288,4.0
35481,278,292,3.5
35482,278,296,5.0
35483,278,305,2.0
35484,278,318,4.5
35485,278,329,3.5
35486,278,333,2.5
35487,278,337,3.5
35488,278,344,3.0
35489,278,350,3.5
35490,278,356,3.0
35491,278,357,3.5
35492,278,364,4.0
35493,278,367,3.0
35494,278,372,3.5
35495,278,377,2.5
35496,278,410,3.0
35497,278,420,2.0
35498,278,423,3.0
35499,278,435,2.0
35500,278,441,4.0
35501,278,457,4.0
35502,278,468,3.5
35503,278,477,3.0
35504,278,480,2.5
35505,278,481,3.5
35866,279,1,4.0
35867,279,31,3.5
35868,279,47,4.5
35869,279,48,4.5
35870,279,260,2.0
35871,279,318,4.5
35872,279,337,3.0
35873,279,339,3.5
35874,279,356,4.0
35875,279,364,5.0
35876,279,455,4.0
36105,280,1,4.0
36106,280,34,3.5
36107,280,199,4.5
36108,280,246,4.5
36109,280,262,4.0
36110,280,272,5.0
36111,280,296,2.0
36112,280,318,4.5
36113,280,345,5.0
36114,280,364,3.5
36361,281,50,5.0
36362,281,204,3.0
36363,281,318,5.0
36364,281,319,5.0
36365,281,327,2.5
36392,282,24,2.5
36393,282,273,4.0
36394,282,318,5.0
36432,283,6,4.0
36433,283,10,3.0
36434,283,16,4.0
36435,283,25,3.0
36436,283,29,4.0
36437,283,32,5.0
36438,283,34,3.0
36439,283,36,4.0
36440,283,47,5.0
36441,283,50,5.0
36442,283,95,3.0
36443,283,110,3.0
36444,283,111,5.0
36445,283,141,4.0
36446,283,150,4.0
36447,283,165,4.0
36448,283,172,3.0
36449,283,185,3.0
36450,283,194,4.0
36451,283,198,4.0
36452,283,208,3.0
36453,283,231,3.0
36454,283,232,4.0
36455,283,235,4.0
36456,283,247,4.0
36457,283,260,5.0
36458,283,288,5.0
36459,283,290,5.0
36460,283,296,5.0
36461,283,300,4.0
36462,283,307,4.0
36463,283,308,4.0
36464,283,316,3.0
36465,283,318,5.0
36466,283,329,1.0
36467,283,337,4.0
36468,283,344,2.0
36469,283,349,3.0
36470,283,356,5.0
36471,283,357,4.0
36472,283,367,3.0
36473,283,370,4.0
36474,283,377,4.0
36475,283,380,4.0
36476,283,434,4.0
36477,283,435,3.0
36478,283,440,3.0
36479,283,454,3.0
36480,283,457,4.0
36481,283,468,4.0
36482,283,471,5.0
36483,283,480,5.0
36484,283,481,4.0
36485,283,492,4.0
36734,284,6,3.0
36735,284,16,3.5
36736,284,32,3.0
36737,284,47,5.0
36738,284,50,3.5
36739,284,110,4.5
36740,284,111,3.5
36741,284,161,3.0
36742,284,253,3.5
36743,284,266,3.0
36744,284,288,3.0
36745,284,293,4.0
36746,284,296,5.0
36747,284,318,5.0
36748,284,356,4.0
36749,284,377,3.0
36750,284,457,4.0
36751,284,475,4.5
36852,285,1,2.5
36853,285,17,3.5
36854,285,34,4.0
36855,285,110,5.0
36856,285,150,4.0
36857,285,165,4.5
36858,285,277,3.0
36859,285,318,4.5
36860,285,329,3.5
36861,285,356,4.5
36862,285,367,4.5
36863,285,420,1.0
36864,285,440,4.0
36865,285,455,2.5
36866,285,480,2.0
37045,286,1,4.0
37046,286,10,3.0
37047,286,11,5.0
37048,286,17,5.0
37049,286,19,1.0
37050,286,31,3.0
37051,286,34,5.0
37052,286,39,4.0
37053,286,48,4.0
37054,286,62,5.0
37055,286,110,3.0
37056,286,111,3.0
37057,286,150,5.0
37058,286,153,2.0
37059,286,158,4.0
37060,286,160,3.0
37061,286,161,3.0
37062,286,165,3.0
37063,286,168,3.0
37064,286,172,3.0
37065,286,185,4.0
37066,286,208,2.0
37067,286,225,4.0
37068,286,231,1.0
37069,286,236,3.0
37070,286,237,4.0
37071,286,252,5.0
37072,286,253,1.0
37073,286,256,3.0
37074,286,261,5.0
37075,286,266,4.0
37076,286,277,5.0
37077,286,282,5.0
37078,286,288,2.0
37079,286,289,4.0
37080,286,292,4.0
37081,286,296,1.0
37082,286,316,4.0
37083,286,317,3.0
37084,286,329,3.0
37085,286,339,4.0
37086,286,344,3.0
37087,286,349,4.0
37088,286,350,5.0
37089,286,364,5.0
37090,286,367,1.0
37091,286,368,3.0
37092,286,380,3.0
37093,286,410,3.0
37094,286,420,3.0
37095,286,432,3.0
37096,286,434,1.0
37097,286,435,3.0
37098,286,440,4.0
37099,286,454,5.0
37100,286,457,4.0
37101,286,468,5.0
37102,286,497,5.0
37109,287,10,4.0
37110,287,150,4.0
37111,287,161,4.0
37112,287,185,4.0
37113,287,253,5.0
37114,287,296,5.0
37115,287,316,3.0
37116,287,318,5.0
37117,287,344,3.0
37118,287,349,4.0
37119,287,356,5.0
37120,287,377,4.0
37121,287,380,3.0
37122,287,434,3.0
37123,287,454,4.0
37124,287,457,4.0
37125,287,480,4.0
37129,288,34,3.0
37130,288,47,4.0
37131,288,110,3.0
37132,288,150,3.0
37133,288,153,3.0
37134,288,161,3.0
37135,288,165,3.0
37136,288,185,4.0
37137,288,208,4.0
37138,288,231,3.0
37139,288,253,3.0
37140,288,292,3.0
37141,288,296,3.0
37142,288,300,3.0
37143,288,316,3.0
37144,288,318,3.0
37145,288,329,3.0
37146,288,344,3.0
37147,288,349,3.0
37148,288,356,3.0
37149,288,364,4.0
37150,288,367,3.0
37151,288,377,4.0
37152,288,380,3.0
37153,288,410,3.0
37154,288,454,3.0
37155,288,457,5.0
37156,288,480,5.0
37163,289,1,3.0
37164,289,62,5.0
37165,289,223,5.0
37166,289,318,5.0
37167,289,348,5.0
37168,289,357,5.0
37169,289,377,2.0
37170,289,457,4.0
37171,289,480,3.0
37172,289,492,5.0
37241,290,32,2.5
37242,290,36,4.0
37243,290,47,2.5
37244,290,110,2.5
37245,290,175,3.5
37246,290,223,5.0
37247,290,231,4.0
37248,290,260,3.0
37249,290,296,4.5
37250,290,459,1.0
37347,292,5,3.0
37348,292,7,3.0
37349,292,10,3.0
37350,292,21,5.0
37351,292,34,5.0
37352,292,39,4.0
37353,292,45,3.0
37354,292,47,3.0
37355,292,50,4.0
37356,292,52,3.0
37357,292,95,3.0
37358,292,110,5.0
37359,292,150,4.0
37360,292,151,3.0
37361,292,153,3.0
37362,292,161,3.0
37363,292,165,3.0
37364,292,185,3.0
37365,292,195,3.0
37366,292,208,3.0
37367,292,223,4.0
37368,292,227,3.0
37369,292,231,3.0
37370,292,236,3.0
37371,292,237,3.0
37372,292,252,3.0
37373,292,265,4.0
37374,292,272,3.0
37375,292,288,2.0
37376,292,289,3.0
37377,292,292,3.0
37378,292,296,3.0
37379,292,300,3.0
37380,292,315,3.0
37381,292,316,3.0
37382,292,317,3.0
37383,292,318,3.0
37384,292,319,4.0
37385,292,333,3.0
37386,292,344,3.0
37387,292,348,3.0
37388,292,349,3.0
37389,292,350,3.0
37390,292,353,2.0
37391,292,356,4.0
37392,292,357,4.0
37393,292,367,3.0
37394,292,368,3.0
37395,292,370,3.0
37396,292,371,3.0
37397,292,372,3.0
37398,292,377,4.0
37399,292,380,4.0
37400,292,383,3.0
37401,292,410,3.0
37402,292,415,3.0
37403,292,417,4.0
37404,292,420,3.0
37405,292,432,3.0
37406,292,434,3.0
37407,292,440,4.0
37408,292,454,4.0
37409,292,457,5.0
37410,292,466,3.0
37411,292,468,4.0
37412,292,474,4.0
37413,292,480,5.0
37429,293,3,3.0
37430,293,7,4.0
37431,293,11,4.0
37432,293,13,3.0
37433,293,76,3.0
37434,293,105,3.0
37435,293,107,4.0
37436,293,135,5.0
37452,294,1,4.5
37453,294,2,4.5
37454,294,5,2.5
37455,294,6,3.5
37456,294,7,2.5
37457,294,10,3.5
37458,294,11,3.0
37459,294,16,4.0
37460,294,19,1.0
37461,294,21,3.0
37462,294,22,3.0
37463,294,24,3.5
37464,294,25,1.0
37465,294,31,4.0
37466,294,32,4.0
37467,294,34,1.5
37468,294,39,1.0
37469,294,44,2.5
37470,294,47,5.0
37471,294,48,3.5
37472,294,58,3.5
37473,294,62,3.5
37474,294,66,0.5
37475,294,70,4.0
37476,294,76,1.0
37477,294,95,3.5
37478,294,104,2.5
37479,294,110,4.0
37480,294,111,4.5
37481,294,141,3.0
37482,294,145,4.0
37483,294,150,5.0
37484,294,151,3.5
37485,294,153,2.5
37486,294,158,3.5
37487,294,160,3.0
37488,294,161,4.0
37489,294,163,2.0
37490,294,168,2.5
37491,294,172,2.5
37492,294,173,2.5
37493,294,185,2.5
37494,294,208,1.5
37495,294,225,2.5
37496,294,231,0.5
37497,294,252,2.5
37498,294,253,4.5
37499,294,260,4.0
37500,294,266,3.5
37501,294,282,2.5
37502,294,288,3.5
37503,294,292,3.5
37504,294,296,4.5
37505,294,300,3.0
37506,294,315,3.0
37507,294,317,2.5
37508,294,318,4.0
37509,294,327,3.5
37510,294,329,4.0
37511,294,333,1.0
37512,294,339,2.0
37513,294,344,2.5
37514,294,345,4.0
37515,294,349,2.5
37516,294,350,3.5
37517,294,353,4.5
37518,294,355,1.0
37519,294,356,4.5
37520,294,357,2.5
37521,294,364,5.0
37522,294,367,4.5
37523,294,368,4.0
37524,294,370,2.5
37525,294,377,3.0
37526,294,380,3.0
37527,294,410,3.5
37528,294,420,2.5
37529,294,432,1.5
37530,294,434,1.5
37531,294,435,3.0
37532,294,440,4.5
37533,294,442,3.5
37534,294,454,3.0
37535,294,457,4.0
37536,294,466,3.5
37537,294,471,3.0
37538,294,480,4.0
37539,294,485,3.5
37540,294,494,3.0
37541,294,497,4.0
38107,295,1,4.0
38108,295,2,3.0
38109,295,4,3.0
38110,295,5,3.0
38111,295,7,3.0
38112,295,11,3.0
38113,295,14,3.0
38114,295,16,3.0
38115,295,17,4.0
38116,295,21,3.0
38117,295,22,3.0
38118,295,25,4.0
38119,295,29,2.0
38120,295,32,3.0
38121,295,34,3.0
38122,295,36,5.0
38123,295,39,2.0
38124,295,43,3.0
38125,295,45,3.0
38126,295,47,4.0
38127,295,50,3.0
38128,295,52,3.0
38129,295,55,3.0
38130,295,57,3.0
38131,295,62,3.0
38132,295,74,2.0
38133,295,79,2.0
38134,295,85,3.0
38135,295,101,3.0
38136,295,102,3.0
38137,295,105,3.0
38138,295,110,4.0
38139,295,111,3.0
38140,295,113,3.0
38141,295,125,3.0
38142,295,140,2.0
38143,295,141,3.0
38144,295,147,3.0
38145,295,150,3.0
38146,295,151,3.0
38147,295,161,3.0
38148,295,162,4.0
38149,295,171,3.0
38150,295,175,3.0
38151,295,183,3.0
38152,295,205,3.0
38153,295,206,3.0
38154,295,218,3.0
38155,295,222,3.0
38156,295,223,3.0
38157,295,224,3.0
38158,295,230,3.0
38159,295,232,3.0
38160,295,235,3.0
38161,295,242,3.0
38162,295,246,3.0
38163,295,247,3.0
38164,295,253,4.0
38165,295,260,3.0
38166,295,262,2.0
38167,295,265,3.0
38168,295,266,3.0
38169,295,272,3.0
38170,295,277,3.0
38171,295,280,4.0
38172,295,282,3.0
38173,295,287,3.0
38174,295,292,3.0
38175,295,293,3.0
38176,295,296,5.0
38177,295,299,3.0
38178,295,300,3.0
38179,295,301,3.0
38180,295,316,2.0
38181,295,318,3.0
38182,295,319,3.0
38183,295,322,3.0
38184,295,326,4.0
38185,295,329,3.0
38186,295,337,3.0
38187,295,339,3.0
38188,295,342,3.0
38189,295,345,3.0
38190,295,348,3.0
38191,295,350,3.0
38192,295,353,2.0
38193,295,356,4.0
38194,295,357,3.0
38195,295,361,3.0
38196,295,362,3.0
38197,295,364,3.0
38198,295,369,3.0
38199,295,376,3.0
38200,295,377,3.0
38201,295,381,3.0
38202,295,410,3.0
38203,295,421,3.0
38204,295,425,3.0
38205,295,434,3.0
38206,295,440,3.0
38207,295,441,2.0
38208,295,454,3.0
38209,295,455,3.0
38210,295,457,5.0
38211,295,471,3.0
38212,295,474,3.0
38213,295,475,3.0
38214,295,477,3.0
38215,295,480,3.0
38216,295,491,3.0
38217,295,495,3.0
38218,295,496,3.0
38219,295,497,3.0
38431,296,1,5.0
38432,296,2,5.0
38433,296,34,3.0
38434,296,150,4.0
38435,296,153,4.0
38436,296,158,3.0
38437,296,160,4.0
38438,296,186,3.0
38439,296,253,4.0
38440,296,266,3.0
38441,296,296,4.0
38442,296,317,4.0
38443,296,344,3.0
38444,296,364,5.0
38445,296,367,4.0
38446,296,380,4.0
38447,296,434,3.0
38448,296,454,4.0
38449,296,457,4.0
38456,297,196,3.0
38477,298,1,4.0
38478,298,2,3.0
38479,298,3,3.0
38480,298,5,3.0
38481,298,6,5.0
38482,298,10,4.0
38483,298,11,3.0
38484,298,12,4.0
38485,298,15,3.0
38486,298,16,4.0
38487,298,18,3.0
38488,298,19,1.0
38489,298,20,3.0
38490,298,22,3.0
38491,298,23,2.0
38492,298,24,3.0
38493,298,25,3.0
38494,298,30,1.0
38495,298,31,4.0
38496,298,32,3.0
38497,298,34,1.0
38498,298,39,3.0
38499,298,42,2.0
38500,298,44,4.0
38501,298,45,3.0
38502,298,47,5.0
38503,298,48,1.0
38504,298,50,5.0
38505,298,52,1.0
38506,298,58,1.0
38507,298,60,3.0
38508,298,61,3.0
38509,298,62,3.0
38510,298,63,3.0
38511,298,65,3.0
38512,298,69,4.0
38513,298,70,4.0
38514,298,71,3.0
38515,298,73,1.0
38516,298,77,1.0
38517,298,79,3.0
38518,298,86,4.0
38519,298,88,4.0
38520,298,89,3.0
38521,298,92,1.0
38522,298,93,3.0
38523,298,95,3.0
38524,298,97,1.0
38525,298,103,3.0
38526,298,104,4.0
38527,298,110,5.0
38528,298,112,3.0
38529,298,122,3.0
38530,298,132,2.0
38531,298,135,2.0
38532,298,136,1.0
38533,298,145,5.0
38534,298,147,4.0
38535,298,150,3.0
38536,298,153,2.0
38537,298,158,3.0
38538,298,159,3.0
38539,298,160,3.0
38540,298,161,4.0
38541,298,162,1.0
38542,298,163,3.0
38543,298,164,2.0
38544,298,165,4.0
38545,298,168,3.0
38546,298,170,3.0
38547,298,172,3.0
38548,298,173,2.0
38549,298,174,3.0
38550,298,175,3.0
38551,298,179,2.0
38552,298,180,4.0
38553,298,185,3.0
38554,298,186,3.0
38555,298,188,4.0
38556,298,191,2.0
38557,298,193,3.0
38558,298,196,3.0
38559,298,198,4.0
38560,298,199,1.0
38561,298,204,3.0
38562,298,208,3.0
38563,298,210,2.0
38564,298,213,1.0
38565,298,214,1.0
38566,298,216,4.0
38567,298,223,4.0
38568,298,225,3.0
38569,298,227,3.0
38570,298,231,3.0
38571,298,234,3.0
38572,298,237,3.0
38573,298,242,1.0
38574,298,245,3.0
38575,298,246,1.0
38576,298,248,3.0
38577,298,250,1.0
38578,298,253,4.0
38579,298,256,3.0
38580,298,258,1.0
38581,298,259,3.0
38582,298,260,5.0
38583,298,266,4.0
38584,298,267,3.0
38585,298,269,1.0
38586,298,273,1.0
38587,298,280,4.0
38588,298,288,4.0
38589,298,292,3.0
38590,298,293,2.0
38591,298,296,4.0
38592,298,303,2.0
38593,298,315,3.0
38594,298,316,4.0
38595,298,318,5.0
38596,298,325,3.0
38597,298,326,1.0
38598,298,327,1.0
38599,298,328,3.0
38600,298,329,3.0
38601,298,330,2.0
38602,298,332,2.0
38603,298,333,4.0
38604,298,336,1.0
38605,298,338,3.0
38606,298,339,3.0
38607,298,344,1.0
38608,298,346,1.0
38609,298,349,4.0
38610,298,350,3.0
38611,298,353,4.0
38612,298,355,3.0
38613,298,356,3.0
38614,298,358,4.0
38615,298,362,1.0
38616,298,364,3.0
38617,298,366,4.0
38618,298,367,2.0
38619,298,368,4.0
38620,298,370,3.0
38621,298,376,4.0
38622,298,377,4.0
38623,298,379,4.0
38624,298,380,4.0
38625,298,382,3.0
38626,298,387,3.0
38627,298,389,1.0
38628,298,391,2.0
38629,298,392,1.0
38630,298,405,3.0
38631,298,408,4.0
38632,298,409,4.0
38633,298,410,3.0
38634,298,413,4.0
38635,298,414,3.0
38636,298,415,3.0
38637,298,416,2.0
38638,298,418,1.0
38639,298,419,2.0
38640,298,420,4.0
38641,298,423,3.0
38642,298,424,4.0
38643,298,427,2.0
38644,298,432,3.0
38645,298,434,3.0
38646,298,435,3.0
38647,298,436,3.0
38648,298,438,4.0
38649,298,440,4.0
38650,298,441,4.0
38651,298,442,3.0
38652,298,443,1.0
38653,298,449,5.0
38654,298,450,4.0
38655,298,454,3.0
38656,298,457,4.0
38657,298,459,3.0
38658,298,466,3.0
38659,298,473,3.0
38660,298,474,3.0
38661,298,479,4.0
38662,298,480,4.0
38663,298,481,3.0
38664,298,485,4.0
38665,298,487,3.0
38666,298,491,4.0
38667,298,493,5.0
38668,298,494,4.0
38669,298,499,3.0
39604,299,32,4.0
39605,299,160,1.0
39606,299,173,1.0
39607,299,196,1.0
39608,299,260,2.0
39609,299,329,1.0
39610,299,356,2.0
39611,299,426,2.0
39612,299,480,2.0
39661,300,260,4.0
39662,300,377,4.0
39663,300,445,2.0
39732,302,223,4.0
39733,302,428,4.0
39764,303,1,4.0
39765,303,3,3.0
39766,303,6,3.0
39767,303,9,4.0
39768,303,32,4.0
39769,303,36,3.0
39770,303,61,5.0
39771,303,74,3.0
39772,303,76,5.0
39773,303,79,4.0
39774,303,95,3.0
39775,303,100,3.0
39776,303,102,3.0
39777,303,112,4.0
39778,303,113,4.0
39779,303,140,4.0
39780,303,260,5.0
39781,303,376,4.0
39782,303,494,4.0
39810,304,47,4.0
39811,304,50,3.5
39812,304,260,4.0
39813,304,293,4.5
39814,304,296,4.0
39815,304,318,4.5
39816,304,356,5.0
39817,304,364,4.0
39818,304,480,3.5
39911,305,1,5.0
39912,305,318,5.0
39913,305,370,5.0
39914,305,380,4.0
39935,306,1,4.0
39936,306,44,3.0
39937,306,48,2.0
39938,306,52,3.5
39939,306,111,5.0
39940,306,150,3.0
39941,306,158,1.0
39942,306,223,4.0
39943,306,260,5.0
39944,306,273,4.0
39945,306,296,5.0
39946,306,316,1.5
39947,306,356,3.0
39948,306,475,4.5
39949,306,480,3.0
39950,306,497,3.5
40065,307,1,5.0
40066,307,7,4.0
40067,307,17,5.0
40068,307,62,5.0
40069,307,95,4.0
40070,307,141,4.0
40071,307,260,5.0
40098,308,21,3.5
40099,308,104,4.5
40100,308,141,4.0
40101,308,180,3.0
40102,308,186,2.5
40103,308,246,4.0
40104,308,356,5.0
40105,308,357,3.0
40106,308,380,3.5
40107,308,440,2.0
40149,309,1,4.0
40150,309,2,4.0
40151,309,3,3.0
40152,309,4,3.0
40153,309,7,4.0
40154,309,11,4.5
40155,309,25,2.5
40156,309,32,2.5
40157,309,34,5.0
40158,309,36,5.0
40159,309,48,3.0
40160,309,58,4.0
40161,309,62,5.0
40162,309,73,3.5
40163,309,92,2.0
40164,309,110,3.0
40165,309,141,3.5
40166,309,150,3.0
40167,309,160,2.5
40168,309,161,3.0
40169,309,186,4.0
40170,309,261,3.0
40171,309,265,4.0
40172,309,277,3.0
40173,309,282,4.0
40174,309,296,2.0
40175,309,300,3.5
40176,309,317,4.0
40177,309,318,4.0
40178,309,339,3.5
40179,309,344,2.5
40180,309,350,3.5
40181,309,356,5.0
40182,309,364,3.5
40183,309,368,3.0
40184,309,377,3.5
40185,309,435,3.5
40186,309,440,3.0
40187,309,454,3.5
40188,309,457,3.0
40189,309,475,4.0
40190,309,477,3.5
40191,309,480,3.0
40547,310,17,5.0
40548,310,22,1.0
40549,310,32,3.0
40550,310,34,4.0
40551,310,35,4.0
40552,310,36,5.0
40553,310,41,4.0
40554,310,58,5.0
40555,310,82,5.0
40556,310,85,5.0
40557,310,150,4.0
40558,310,194,3.0
40559,310,214,5.0
40560,310,224,2.0
40561,310,230,4.0
40562,310,232,5.0
40563,310,235,3.0
40564,310,247,2.0
40565,310,268,1.0
40566,310,272,4.0
40567,310,300,5.0
40568,310,306,2.0
40569,310,321,5.0
40570,310,334,5.0
40571,310,345,5.0
40572,310,385,4.0
40573,310,477,4.0
40631,311,6,4.0
40632,311,10,3.0
40633,311,15,1.0
40634,311,20,2.0
40635,311,21,3.0
40636,311,42,2.0
40637,311,44,4.0
40638,311,47,4.0
40639,311,50,5.0
40640,311,70,3.0
40641,311,89,3.0
40642,311,95,3.0
40643,311,110,5.0
40644,311,112,4.0
40645,311,145,2.0
40646,311,153,2.0
40647,311,160,1.0
40648,311,163,3.0
40649,311,165,4.0
40650,311,168,1.0
40651,311,170,3.0
40652,311,172,1.0
40653,311,173,2.0
40654,311,198,2.0
40655,311,204,3.0
40656,311,208,2.0
40657,311,227,2.0
40658,311,260,4.0
40659,311,292,3.0
40660,311,293,5.0
40661,311,296,5.0
40662,311,316,3.0
40663,311,327,1.0
40664,311,329,2.0
40665,311,349,4.0
40666,311,353,4.0
40667,311,360,1.0
40668,311,368,3.0
40669,311,376,3.0
40670,311,377,4.0
40671,311,379,2.0
40672,311,380,3.0
40673,311,384,2.0
40674,311,420,3.0
40675,311,431,3.0
40676,311,441,1.0
40677,311,442,3.0
40678,311,459,2.0
40679,311,464,3.0
40680,311,465,3.0
40681,311,466,2.0
40682,311,479,4.0
40683,311,480,4.0
40684,311,485,2.0
40685,311,490,4.0
40686,311,494,5.0
40977,312,6,3.5
40978,312,10,4.0
40979,312,47,4.0
40980,312,153,1.5
40981,312,165,3.5
40982,312,260,1.5
40983,312,296,5.0
40984,312,356,5.0
41108,313,1,4.0
41109,313,16,3.0
41110,313,22,2.0
41111,313,32,4.0
41112,313,47,4.0
41113,313,50,3.5
41114,313,70,4.0
41115,313,104,3.5
41116,313,110,3.5
41117,313,111,3.0
41118,313,145,3.0
41119,313,165,2.5
41120,313,204,2.0
41121,313,296,4.0
41122,313,434,2.5
41123,313,457,3.0
41124,313,464,2.0
41310,314,1,5.0
41311,314,32,5.0
41312,314,47,3.5
41313,314,50,4.5
41314,314,110,4.0
41315,314,112,4.0
41316,314,260,4.0
41317,314,293,5.0
41318,314,296,3.0
41319,314,342,4.0
41320,314,345,4.0
41321,314,377,3.5
41428,315,1,5.0
41429,315,2,4.0
41430,315,34,5.0
41431,315,60,2.0
41432,315,110,4.0
41433,315,151,3.0
41434,315,158,3.0
41435,315,161,4.0
41436,315,317,4.0
41437,315,356,5.0
41438,315,362,2.0
41439,315,364,4.0
41440,315,367,1.0
41493,316,1,2.5
41494,316,7,2.0
41495,316,10,2.5
41496,316,32,3.0
41497,316,34,2.0
41498,316,150,2.5
41499,316,160,1.0
41500,316,163,3.5
41501,316,165,3.5
41502,316,185,3.5
41503,316,196,2.5
41504,316,223,4.0
41505,316,253,3.5
41506,316,260,4.0
41507,316,296,4.0
41508,316,329,2.0
41509,316,353,3.5
41510,316,356,4.5
41511,316,368,3.5
41512,316,370,2.0
41513,316,380,3.0
41514,316,442,3.5
41515,316,474,3.5
41516,316,480,2.5
41517,316,485,3.5
41622,317,1,2.5
41623,317,6,5.0
41624,317,16,4.0
41625,317,21,5.0
41626,317,34,1.5
41627,317,39,3.0
41628,317,47,2.0
41629,317,50,5.0
41630,317,104,5.0
41631,317,110,1.5
41632,317,145,4.5
41633,317,150,3.5
41634,317,163,3.5
41635,317,165,5.0
41636,317,172,1.5
41637,317,180,4.5
41638,317,208,1.0
41639,317,223,5.0
41640,317,231,4.0
41641,317,288,4.0
41642,317,292,4.0
41643,317,293,5.0
41644,317,316,5.0
41645,317,318,3.0
41646,317,329,4.0
41647,317,333,5.0
41648,317,344,4.5
41649,317,349,4.0
41650,317,356,1.5
41651,317,367,3.5
41652,317,370,5.0
41653,317,377,4.5
41654,317,380,4.0
41655,317,420,3.0
41656,317,435,3.0
41657,317,454,4.0
41658,317,457,4.0
41659,317,474,4.5
41660,317,480,3.5
41853,318,1,5.0
41854,318,32,4.0
41855,318,47,3.5
41856,318,172,2.5
41857,318,260,3.5
41858,318,316,2.0
41859,318,355,0.5
42364,319,110,3.0
42365,319,318,4.5
42366,319,356,4.0
42367,319,380,3.5
42368,319,381,4.5
42390,320,47,4.0
42391,320,50,5.0
42392,320,260,4.5
42393,320,296,4.5
42452,321,50,3.5
42453,321,69,4.0
42454,321,110,4.0
42455,321,111,5.0
42456,321,163,2.5
42457,321,260,4.5
42458,321,292,3.0
42459,321,296,4.0
42460,321,428,4.0
42497,322,265,5.0
42498,322,388,4.0
42522,323,154,2.0
42574,324,1,3.0
42575,324,5,3.0
42576,324,7,3.0
42577,324,17,3.0
42578,324,25,4.0
42579,324,29,5.0
42580,324,32,5.0
42581,324,52,3.0
42582,324,58,4.0
42583,324,62,2.0
42584,324,65,2.0
42585,324,66,3.0
42586,324,76,3.0
42587,324,85,4.0
42588,324,95,3.0
42589,324,99,4.0
42590,324,104,2.0
42591,324,140,2.0
42592,324,141,3.0
42613,325,1,5.0
42614,325,14,3.0
42615,325,32,5.0
42616,325,36,3.0
42617,325,107,1.0
42618,325,135,3.0
42619,325,141,4.0
42633,326,2,3.0
42634,326,17,3.0
42635,326,26,4.0
42636,326,29,5.0
42637,326,58,3.0
42638,326,95,2.0
42639,326,112,3.0
42640,326,253,3.0
42641,326,260,5.0
42642,326,293,3.0
42643,326,314,3.0
42644,326,329,4.0
42645,326,345,3.0
42654,327,10,3.0
42655,327,34,3.0
42656,327,47,5.0
42657,327,150,5.0
42658,327,153,5.0
42659,327,165,5.0
42660,327,185,5.0
42661,327,231,4.0
42662,327,253,4.0
42663,327,288,4.0
42664,327,296,2.0
42665,327,316,4.0
42666,327,329,4.0
42667,327,339,4.0
42668,327,344,5.0
42669,327,356,4.0
42670,327,380,3.0
42671,327,410,3.0
42672,327,434,3.0
42673,327,480,4.0
42678,328,22,3.0
42679,328,153,3.0
42680,328,160,3.0
42681,328,165,3.0
42682,328,177,3.0
42683,328,231,2.0
42684,328,296,2.0
42685,328,328,3.0
42686,328,344,2.0
42687,328,349,3.0
42688,328,356,4.0
42689,328,380,4.0
42690,328,426,3.0
42691,328,457,4.0
42692,328,480,3.0
42698,329,1,4.0
42699,329,10,4.0
42700,329,21,3.0
42701,329,34,3.0
42702,329,110,5.0
42703,329,150,5.0
42704,329,153,3.0
42705,329,161,5.0
42706,329,165,4.0
42707,329,208,3.0
42708,329,292,3.0
42709,329,317,4.0
42710,329,329,5.0
42711,329,349,4.0
42712,329,380,4.0
42713,329,410,4.0
42714,329,434,4.0
42715,329,457,4.0
42721,330,1,4.0
42722,330,2,3.0
42723,330,4,3.0
42724,330,6,4.0
42725,330,8,3.0
42726,330,9,3.0
42727,330,10,3.0
42728,330,11,3.0
42729,330,14,3.0
42730,330,15,2.0
42731,330,16,3.0
42732,330,17,5.0
42733,330,19,1.0
42734,330,20,3.0
42735,330,21,4.0
42736,330,22,3.0
42737,330,23,3.0
42738,330,24,3.0
42739,330,25,4.0
42740,330,27,3.0
42741,330,31,3.0
42742,330,32,4.0
42743,330,34,4.0
42744,330,36,4.0
42745,330,39,2.0
42746,330,41,3.0
42747,330,44,2.0
42748,330,45,3.0
42749,330,47,5.0
42750,330,48,3.0
42751,330,50,5.0
42752,330,52,3.0
42753,330,57,3.0
42754,330,58,4.0
42755,330,61,3.0
42756,330,62,4.0
42757,330,70,3.0
42758,330,71,2.0
